x,y,Bio1WHStnd,Bio12WHStnd
-61.24999381,-10.58333076,1.002882472,1.053492896
-70.24999428,-45.58333258,-0.114255682,-1.029227301
-122.9166637,51.2500058,-0.861530529,-0.757674992
-157.9166655,67.58333999,-1.540871298,-0.951816462
-73.41666111,55.25000601,-1.216297375,-0.43205797
-58.24999365,3.416669974,1.221781165,0.960108392
-40.08332604,-8.083330626,1.055720088,-0.558618549
-87.58332851,53.75000593,-1.020043375,-0.53772991
-77.08332797,26.41667117,1.025527165,0.209346126
-154.083332,64.25000648,-1.193652683,-0.788393579
-85.91666176,31.41667143,0.572633318,0.469839743
-61.41666048,-16.74999774,0.957593088,0.079099317
-94.08332885,66.75000661,-2.008861606,-1.003423688
-64.41666064,-2.416663664,1.191588242,2.500952715
-49.41665986,-28.91666505,0.633019164,0.344507909
-99.24999579,19.08333746,0.097094779,0.360481574
-85.08332838,53.58333926,-1.027591606,-0.538958653
-50.74999326,-24.74999816,0.534892164,0.679954878
-74.74999451,52.08333918,-0.997398683,-0.269863831
-65.91666072,57.75000614,-1.26158676,-0.615140749
-95.41666226,35.58333832,0.383927549,0.068040626
-106.4166628,23.75000437,1.033075395,-0.154361944
-80.2499948,37.0833384,0.021612472,0.064354395
-63.91666061,-16.24999772,1.07836478,1.209543318
-79.5833281,-2.749997014,0.934948395,0.087700521
-101.7499959,29.58333801,0.768887318,-0.868261906
-45.41665965,-10.74999743,0.942496626,0.053295704
-99.74999581,38.75000515,0.066901856,-0.595480853
-69.91666093,-37.24999881,-0.114255682,-0.924784106
-151.2499985,63.4166731,-1.095525683,-0.672891692
-84.58332836,12.58333712,1.055720088,2.129872184
-78.41666137,71.91667355,-1.94847576,-1.047658453
-70.41666095,65.75000656,-1.616353606,-0.88054934
-98.74999576,39.58333853,0.059353626,-0.500867605
-55.24999349,-34.08333198,0.429216934,0.310103091
-70.91666098,59.58333957,-1.337069067,-0.734328866
-90.74999535,-0.083330209,0.987786011,-0.633571901
-98.91666244,33.58333821,0.504699241,-0.40379687
-156.0833321,58.75000619,-0.748307067,-0.519298757
-76.91666129,-11.58333081,0.406572241,-1.145957932
-71.08332765,69.91667344,-1.895638145,-0.93338531
-54.74999347,-27.58333164,0.731146164,0.848292735
-160.0833323,55.58333936,-0.559601298,-0.373078283
-73.74999446,52.25000585,-1.027591606,-0.255118909
-91.24999537,42.25000533,-0.18973799,-0.180165557
-65.91666072,5.750003429,0.867014318,2.225714175
-66.91666077,44.91667214,-0.355799067,0.176170052
-116.2499967,64.75000651,-1.382358452,-0.946901488
-70.7499943,53.58333926,-1.148363298,-0.271092575
-98.58332909,25.5833378,0.942496626,-0.48858017
-158.7499989,66.91667329,-1.352165529,-0.945672745
-77.91666134,18.25000408,0.942496626,1.703498197
-141.9166647,66.58333993,-1.412551375,-1.004652432
-133.5833309,59.25000622,-0.906819913,-0.618826979
-108.2499963,47.08333892,-0.265220298,-0.838772062
-71.58332768,-36.24999876,0.142384164,0.381370213
-66.74999409,-45.24999923,0.142384164,-1.025541071
-85.41666173,35.58333832,0.165028856,0.589027861
-78.41666137,-0.083330209,0.346186395,-0.228086553
-79.24999475,49.41667237,-0.808692913,-0.220714092
-72.74999441,-13.41666424,-0.061418067,-0.207197914
-72.74999441,19.91667083,0.98023778,0.66275247
-73.74999446,-9.583330704,1.153847088,0.897442474
-55.08332682,-34.41666533,0.39902401,0.254809635
-86.24999511,14.91667057,0.919851934,0.275698274
-95.0833289,52.25000585,-0.838885836,-0.575820957
-55.74999352,-18.4166645,1.146298857,0.389971417
-108.5833296,56.58333941,-0.891723452,-0.729413892
-96.74999566,56.58333941,-1.16345976,-0.653231797
-47.91665978,-21.91666468,0.68585678,0.471068487
-73.24999443,1.083336519,1.184040011,1.823915058
-84.58332836,47.75000562,-0.665276529,-0.0683499
-76.08332791,78.08334053,-2.106988606,-1.10663814
-54.58332679,0.750003168,1.085913011,1.302927822
-48.58332648,-22.74999806,0.670760318,0.367854035
-74.41666116,50.08333907,-0.869078759,-0.095382257
-123.249997,54.25000596,-0.627535375,-0.527899962
-117.7499968,63.4166731,-1.254038529,-0.926012849
-46.4166597,-3.749997066,1.184040011,0.77579687
-94.91666223,43.58333874,-0.28786499,-0.377993257
-93.41666215,30.08333803,0.678308549,0.512845765
-47.0833264,-12.08333083,1.146298857,0.557080531
-162.4166657,67.75000666,-1.352165529,-0.999737458
-68.24999417,49.08333902,-0.695469452,-0.09292477
-101.5833292,55.75000604,-0.96720576,-0.648316823
-74.41666116,42.41667201,-0.340702605,0.034864552
-71.91666103,43.75000541,-0.416184913,0.080328061
-62.91666056,-23.91666478,0.927400165,-0.413626818
-38.74999263,-12.41666419,0.972689549,0.388742674
-42.08332614,-5.083330469,1.17649178,0.358024087
-83.08332828,30.58333806,0.663212087,0.366625291
-66.91666077,-16.24999772,0.708501472,0.829861583
-65.24999402,-24.74999816,0.466958087,-0.42837174
-62.74999388,6.250003455,1.017978934,1.674008353
-101.9166626,53.58333926,-0.793596452,-0.718355201
-36.08332583,-5.41666382,1.070816549,-0.667976718
-112.9166632,37.41667175,-0.265220298,-0.734328866
-70.24999428,-6.583330548,1.116105934,1.745275475
-55.24999349,46.91667224,-0.453926067,0.533734404
-107.2499962,24.25000439,1.093461242,-0.690094101
-45.749993,-19.91666458,0.814176703,0.419461261
-90.41666199,54.25000596,-1.06533276,-0.550017344
-73.74999446,-10.91666411,1.108557703,0.716817183
-58.41666033,1.75000322,1.146298857,1.095270174
-55.41666017,49.41667237,-0.506763682,-0.030258853
-83.41666163,14.25000387,1.101009472,2.196224332
-110.5833297,29.91667136,0.731146164,-0.655689284
-110.7499964,31.58333811,0.361282857,-0.656918027
-161.5833324,59.41667289,-0.891723452,-0.346045927
-49.24999318,-15.74999769,1.002882472,0.716817183
-108.5833296,53.58333926,-0.808692913,-0.723270175
-41.41665944,-20.91666463,0.791532011,0.210574869
-82.74999493,42.41667201,-0.106707451,-0.256347653
-56.74999357,2.916669948,1.146298857,1.141962427
-49.41665986,-24.74999816,0.640567395,0.303959374
-56.74999357,-18.24999782,1.146298857,0.240064713
-90.08332864,46.25000554,-0.529408375,-0.204740427
-53.08332671,-11.08333078,1.101009472,1.42211594
-143.0833314,68.08334001,-1.661642991,-1.068547093
-54.58332679,48.91667235,-0.491667221,0.111046648
-116.2499967,56.41667274,-0.816241144,-0.718355201
-127.4166639,54.58333931,-0.703017682,-0.465234044
-115.2499966,53.41667258,-0.687921221,-0.589337136
-73.74999446,-48.41666606,-0.393540221,1.216915779
-104.0833294,20.25000419,0.610374472,-0.112584666
-49.08332651,-23.24999808,0.738694395,0.188457487
-69.24999422,-31.58333185,-0.423733144,-1.041514736
-99.91666249,30.91667141,0.542440395,-0.54141614
-104.0833294,48.25000565,-0.453926067,-0.815425936
-82.41666158,31.91667146,0.595278011,0.182313769
-57.9166603,1.916669896,1.184040011,1.107557609
-101.7499959,26.2500045,0.693405011,-0.945672745
-97.24999568,19.75000416,0.315993472,0.402258852
-67.91666082,-16.74999774,0.089546549,-0.542644883
-65.74999404,-8.916664003,1.161395319,1.00188567
-148.5833317,67.25000664,-1.405003144,-0.918640388
-78.91666139,22.08333761,1.070816549,0.471068487
-116.2499967,57.25000611,-0.861530529,-0.733100123
-40.08332604,-10.24999741,0.942496626,-0.461547814
-75.08332786,46.25000554,-0.536956605,-0.043775031
-121.749997,44.41667211,-0.38599199,0.306416861
-42.08332614,-13.24999756,0.746242626,-0.099068487
-118.5833301,77.08334048,-2.24285676,-1.15578788
-80.9166615,44.91667214,-0.348250836,-0.115042153
-38.24999261,-10.74999743,0.965141318,-0.373078283
-61.74999383,-36.91666546,0.30089701,-0.214570375
-70.58332763,-41.4166657,-0.295413221,-0.762589966
-52.58332669,-33.08333193,0.48960278,0.203202408
-73.08332776,-7.416663924,1.108557703,1.585538823
-67.58332747,66.41667326,-1.608805375,-0.896523006
-126.7499972,69.75000677,-1.706932375,-1.083292014
-52.08332666,-4.749997119,1.033075395,0.989598235
-109.2499963,45.41667216,-0.318057913,-0.751531275
-74.08332781,-2.083330313,1.153847088,2.645944445
-51.91665999,-32.08333188,0.565085087,0.233920995
-98.24999574,38.75000515,0.10464301,-0.408711844
-62.41666053,-33.2499986,0.444313395,-0.246517705
-50.74999326,-4.083330417,1.153847088,1.230431957
-77.08332797,6.41667013,1.146298857,5.8013577
-73.41666111,2.583336597,1.206684703,1.877979771
-88.74999524,36.58333837,0.255607626,0.378912726
-63.91666061,-5.41666382,1.17649178,1.81777134
-45.91665967,-18.58333117,0.859466088,0.475983461
-97.08332901,16.58333733,0.580181549,0.081556804
-62.24999386,-1.916663637,1.206684703,1.967678045
-118.9166635,50.91667245,-0.521860144,-0.331301005
-95.58332893,43.41667206,-0.295413221,-0.395195666
-63.08332724,-26.41666492,0.821724934,-0.521756244
-90.24999532,30.75000473,0.602826241,0.736477078
-94.24999553,43.58333874,-0.257672067,-0.327614775
-74.41666116,-2.583330339,1.146298857,2.623827063
-100.0833292,73.25000695,-2.084343914,-1.143500445
-70.41666095,49.08333902,-0.816241144,0.022577117
-70.41666095,6.250003455,1.221781165,1.250091853
-148.416665,63.4166731,-1.223845606,-0.809282218
-43.41665954,-14.74999764,1.025527165,-0.273550062
-100.0833292,18.58333743,0.912303703,0.313789322
-114.0833299,60.0833396,-1.057784529,-0.832628345
-124.0833304,42.08333866,-0.023676913,1.113701327
-99.08332911,47.25000559,-0.469022528,-0.719583945
-80.08332812,37.91667177,-0.046321605,0.07664183
-162.9166658,68.41667336,-1.586160683,-0.998508714
-68.0833275,57.75000614,-1.26913499,-0.586879649
-130.5833308,65.91667323,-1.35971376,-0.898980492
-64.41666064,0.750003168,1.206684703,1.880437258
-59.74999373,-26.58333159,0.806628472,0.055753191
-111.0833297,61.08333965,-1.193652683,-0.862118188
-105.4166628,47.08333892,-0.378443759,-0.840000805
-64.24999396,-12.91666421,1.146298857,0.512845765
-77.91666134,38.75000515,0.097094779,0.011518426
-131.7499975,60.0833396,-1.080429221,-0.70729651
-75.74999456,43.08333871,-0.235027375,0.043465756
-76.74999462,44.08333876,-0.280316759,-0.116270896
-102.4166626,25.91667115,0.768887318,-0.999737458
-114.4166632,59.58333957,-1.057784529,-0.790851066
-62.58332721,54.41667263,-1.110622144,-0.20228294
-95.24999558,30.41667138,0.633019164,0.252352148
-144.4166648,66.58333993,-1.321972606,-1.040285993
-108.2499963,52.08333918,-0.695469452,-0.821569653
-94.08332885,45.41667216,-0.348250836,-0.386594462
-64.58332731,1.75000322,1.010430703,1.703498197
-77.41666132,8.250003559,0.927400165,1.436860862
-85.58332841,46.58333889,-0.453926067,-0.266177601
-46.58332638,-10.24999741,1.101009472,0.404716339
-53.91666009,-33.74999863,0.459409857,0.177398795
-157.7499988,62.91667308,-1.07288099,-0.726956405
-107.9166629,25.5833378,1.010430703,-0.390280692
-72.58332773,58.41667284,-1.329520837,-0.655689284
-45.58332632,-17.7499978,0.874562549,0.377683983
-84.74999503,34.08333824,0.346186395,0.375226496
-148.5833317,68.75000671,-1.616353606,-0.998508714
-68.91666087,-55.5833331,-0.423733144,-0.00814147
-101.4166626,52.08333918,-0.718114144,-0.719583945
-114.7499966,63.25000643,-1.321972606,-0.928470336
-66.41666074,-13.41666424,1.153847088,0.645550061
-58.583327,-1.416663611,1.214232934,1.557277723
-93.91666218,56.41667274,-1.16345976,-0.681492897
-92.74999545,36.4166717,0.255607626,0.096301726
-67.91666082,-16.24999772,0.180125318,-0.25880514
-76.58332794,-1.583330287,1.07836478,2.610310884
-157.7499988,59.41667289,-0.801144683,-0.584422162
-128.5833307,63.91667313,-1.578612452,-0.712211484
-73.24999443,-45.58333258,-0.295413221,1.548676518
-97.24999568,58.91667287,-1.374810221,-0.736786353
-88.74999524,43.91667209,-0.272768528,-0.303039905
-87.74999519,50.91667245,-0.87662699,-0.350960901
-66.41666074,-3.416663716,1.138750626,2.317869936
-107.9166629,59.08333954,-1.06533276,-0.804367245
-74.74999451,-2.249996988,1.138750626,2.348588523
-59.2499937,-11.24999746,0.972689549,1.065780331
-52.74999336,-25.08333151,0.519795703,0.944134726
-51.74999331,-7.416663924,1.070816549,1.202170857
-107.4166629,32.91667151,0.29334878,-0.917411645
-59.2499937,-16.91666442,1.108557703,0.598857809
-86.08332844,50.25000575,-0.846434067,-0.283380009
-52.74999336,48.08333897,-0.423733144,0.269554556
-102.4166626,39.91667188,-0.046321605,-0.729413892
-89.41666194,31.08333808,0.595278011,0.686098596
-56.08332687,2.083336571,1.161395319,1.031375514
-131.7499975,63.58333978,-1.389906683,-0.835085832
-64.58332731,-10.91666411,1.146298857,0.815116661
-108.5833296,54.58333931,-0.793596452,-0.718355201
-62.41666053,3.583336649,1.146298857,1.310300283
-148.916665,64.58333983,-1.110622144,-0.892836775
-101.7499959,72.9166736,-2.076795683,-1.154559136
-126.9166639,50.08333907,-0.325606144,1.44669081
-68.58332752,1.250003194,1.138750626,2.841314659
-55.9166602,-32.08333188,0.512247472,0.235149739
-127.0833306,65.08333986,-1.291779683,-0.84860201
-73.41666111,-3.083330365,1.168943549,2.478835332
-66.08332739,-31.2499985,0.678308549,-0.703610279
-157.2499988,69.41667342,-1.646546529,-1.041514736
-102.2499959,35.58333832,0.232962933,-0.70729651
-65.58332737,-8.749997327,1.153847088,1.103871379
-140.2499979,59.91667292,-0.665276529,1.838659979
-91.0833287,37.91667177,0.127287703,0.029949578
-60.58332711,-32.08333188,0.549988626,-0.042546287
-75.74999456,-7.416663924,1.161395319,1.079296509
-123.5833304,51.2500058,-0.793596452,-0.702381536
-64.91666066,64.25000648,-1.480485452,-0.76750494
-91.41666205,62.7500064,-1.684287683,-0.927241593
-101.0833292,57.41667279,-1.155911529,-0.696237818
-61.41666048,-17.0833311,0.987786011,0.025034604
-74.58332784,51.2500058,-0.937012836,-0.214570375
-56.41666022,-16.58333107,1.161395319,0.2707833
-49.41665986,-13.41666424,1.123654165,0.845835248
-67.74999415,-32.24999855,0.542440395,-1.005881175
-132.0833308,58.75000619,-0.846434067,-0.562304779
-52.74999336,5.416670078,1.138750626,2.061062549
-86.08332844,34.08333824,0.353734626,0.474754717
-90.58332867,15.08333725,0.693405011,0.109817904
-95.58332893,49.9166724,-0.665276529,-0.599167084
-136.083331,63.08333975,-1.193652683,-0.924784106
-160.4166656,66.75000661,-1.321972606,-0.941986514
-42.41665949,-14.08333094,0.814176703,-0.233001527
-60.58332711,1.916669896,1.221781165,0.875325092
-95.24999558,17.25000403,1.048171857,1.236575675
-41.58332611,-12.91666421,0.663212087,-0.273550062
-91.24999537,54.91667266,-1.080429221,-0.596709597
-72.41666106,-6.916663898,1.101009472,1.67277961
-116.7499967,38.58333847,-0.333154375,-0.953045206
-112.0833298,35.25000497,-0.182189759,-0.585650905
-116.2499967,61.75000635,-1.17100799,-0.890379288
-100.0833292,25.41667112,0.806628472,-0.150675714
-73.08332776,-16.41666439,0.610374472,-1.263917306
-67.41666079,-32.41666523,0.549988626,-0.934614053
-95.24999558,69.58334009,-1.993765145,-1.098036936
-86.74999514,21.08333756,1.116105934,0.063125652
-78.58332804,52.5833392,-0.982302221,-0.475063992
-116.4166634,51.58333915,-1.042688067,-0.423456766
-52.74999336,-29.2499984,0.542440395,0.584112887
-71.58332768,48.583339,-0.642631836,-0.160505661
-63.24999391,-33.41666528,0.466958087,-0.283380009
-69.91666093,-40.91666567,-0.242575605,-0.949358975
-99.91666249,19.08333746,0.187673549,0.231463508
-101.7499959,33.58333821,0.353734626,-0.667976718
-48.08332645,-21.24999798,0.836821395,0.445264874
-93.58332883,18.08333741,1.153847088,1.266065518
-98.08332906,20.58333754,0.851917857,1.273437979
-92.08332875,69.08334007,-1.971120452,-1.057488401
-121.749997,47.58333894,-0.182189759,1.25623557
-124.5833304,52.41667253,-0.793596452,-0.755217505
-104.5833294,61.58333967,-1.450292529,-0.869490649
-66.41666074,-13.58333091,1.153847088,0.663981213
-97.91666239,31.58333811,0.572633318,-0.301811162
-114.5833299,56.75000609,-0.914368144,-0.676577923
-84.41666168,39.41667185,0.036708933,0.004145965
-113.4166632,50.91667245,-0.544504836,-0.777334888
-104.249996,23.58333769,0.414120472,-0.632343157
-36.08332583,-8.749997327,0.761339088,-0.25880514
-102.4166626,26.2500045,0.617922703,-0.922326619
-93.0833288,44.08333876,-0.302961451,-0.298124931
-109.2499963,27.41667123,1.055720088,-0.520527501
-58.583327,-6.249997197,1.161395319,1.501984266
-79.41666142,-7.249997249,0.867014318,-1.228283745
-132.7499975,63.75000645,-1.299327914,-0.847373266
-101.9166626,49.58333905,-0.642631836,-0.746616301
-120.2499969,37.0833384,0.429216934,-0.90881044
-107.7499962,41.41667196,-0.431281375,-0.96164641
-61.91666051,-31.41666518,0.527343934,-0.148218227
-66.91666077,-9.583330704,1.153847088,1.075610279
-68.91666087,53.41667258,-1.140815067,-0.176479327
-53.24999339,-3.749997066,1.085913011,0.630805139
-92.91666212,33.41667154,0.459409857,0.3273055
-94.24999553,63.91667313,-1.759769991,-0.954273949
-74.58332784,53.41667258,-1.080429221,-0.353418388
-111.0833297,37.41667175,0.180125318,-1.089435732
-61.58332716,-38.58333222,0.255607626,-0.475063992
-65.74999404,-23.74999811,-0.257672067,-1.067318349
-45.749993,-11.24999746,0.972689549,0.167568848
-87.58332851,14.25000387,0.904755472,0.131935287
-126.0833305,65.91667323,-1.427647837,-0.900209236
-97.74999571,65.25000653,-1.872993452,-1.008338662
-116.08333,37.41667175,-0.084062759,-0.957960179
-120.5833302,39.0833385,-0.046321605,0.570596709
-45.91665967,-23.58333143,0.466958087,1.197255883
-73.24999443,42.91667203,-0.265220298,0.055753191
-62.91666056,-21.74999801,0.957593088,-0.411169331
-91.0833287,52.08333918,-0.921916375,-0.414855562
-92.08332875,34.75000494,0.429216934,0.272012043
-51.91665999,-3.083330365,1.168943549,1.204628344
-72.0833277,-13.58333091,-0.212382682,-0.341130953
-64.08332729,7.750003533,1.259522319,0.326076756
-107.5833296,42.08333866,-0.408636682,-0.956731436
-89.41666194,19.41667081,1.116105934,0.010289682
-54.91666014,-14.24999761,0.987786011,0.721732157
-38.41665928,-6.083330521,1.040623626,-0.139617022
-87.24999516,50.5833391,-0.869078759,-0.317784827
-88.41666189,49.08333902,-0.725662375,-0.29075247
-45.24999297,-12.58333086,1.002882472,0.414546287
-122.249997,62.7500064,-1.223845606,-0.833857088
-109.416663,38.58333847,-0.038773374,-0.897751749
-67.91666082,10.25000366,0.965141318,0.064354395
-82.9166616,72.41667357,-2.016409837,-0.976391332
-100.2499958,37.7500051,0.112191241,-0.586879649
-66.41666074,10.08333699,0.972689549,0.824946609
-49.24999318,-24.74999816,0.723597934,0.172483821
-81.5833282,78.58334056,-2.378724914,-1.052573427
-94.74999555,48.41667232,-0.589794221,-0.529128705
-99.24999579,39.41667185,0.036708933,-0.534043679
-94.74999555,17.58333738,1.116105934,1.832516262
-85.41666173,35.25000497,0.225414703,0.558309274
-55.9166602,-16.41666439,1.153847088,0.339592935
-65.24999402,-3.583330391,1.199136472,1.89886841
-103.0833293,19.25000413,0.806628472,0.190914974
-90.24999532,33.25000486,0.49715101,0.451408591
-64.91666066,8.916670261,1.221781165,0.103674187
-51.08332661,-25.58333154,0.39902401,0.780711844
-66.24999407,-23.91666478,-0.18973799,-1.111553114
-123.4166637,59.58333957,-0.97475399,-0.706067766
-75.08332786,23.91667104,1.123654165,-0.122414614
-96.58332898,20.08333751,1.138750626,0.527590687
-49.91665988,-13.24999756,1.184040011,0.826175352
-75.74999456,2.916669948,0.089546549,1.041205461
-161.249999,60.25000627,-0.899271683,-0.618826979
-116.9166634,53.91667261,-0.657728298,-0.54141614
-46.08332635,-8.249997301,1.07836478,0.222862304
-111.7499964,33.25000486,0.78398378,-0.99359374
-98.91666244,40.75000525,-0.084062759,-0.473835249
-71.74999435,-3.24999704,1.146298857,2.239230354
-69.4166609,44.58333879,-0.310509682,0.080328061
-159.4166656,67.41667331,-1.480485452,-0.959188923
-142.9166647,64.91667318,-1.503130144,-1.020626097
-68.0833275,-34.08333198,0.376379318,-0.901437979
-64.91666066,-24.74999816,0.557536857,-0.557389805
-98.41666241,39.25000518,0.081998318,-0.440659175
-68.58332752,57.91667282,-1.26158676,-0.604082057
-49.08332651,-20.74999795,0.912303703,0.340821678
-77.91666134,44.91667214,-0.453926067,-0.180165557
-59.08332703,-10.41666408,0.995334241,1.080525253
-60.91666046,14.58333722,1.116105934,1.0620941
-54.08332677,-18.74999785,1.040623626,0.593942835
-43.24999287,-3.749997066,1.221781165,0.799142996
-106.0833295,58.41667284,-1.06533276,-0.749073788
-82.08332823,46.41667222,-0.559601298,-0.188766761
-67.58332747,-26.41666492,-0.053869836,-1.186506467
-106.5833295,38.91667183,-0.87662699,-0.56599101
-72.91666108,81.41667404,-2.333435529,-1.066089606
-92.08332875,66.41667326,-1.956023991,-0.982535049
-98.08332906,41.75000531,-0.151996836,-0.45663284
-121.2499969,74.08334033,-2.04660276,-1.126298036
-63.91666061,-18.58333117,0.414120472,-0.235459014
-50.08332656,-14.58333096,1.108557703,0.619746448
-74.41666116,55.08333934,-1.216297375,-0.430829227
-89.74999529,75.41667373,-2.122085068,-1.10295191
-98.41666241,46.91667224,-0.476570759,-0.667976718
-106.4166628,62.91667308,-1.518226606,-0.926012849
-58.91666035,-15.91666437,1.055720088,0.560766761
-90.24999532,41.75000531,-0.106707451,-0.162963148
-96.41666231,44.25000544,-0.348250836,-0.499638862
-55.41666017,-0.583330235,1.131202395,1.36559374
-39.58332601,-17.91666447,1.017978934,0.541106865
-57.74999362,-1.583330287,1.236877626,1.415972223
-56.08332687,48.583339,-0.559601298,0.284299478
-149.7499984,59.75000625,-0.58224599,0.226548535
-68.0833275,-8.083330626,1.085913011,1.542532801
-110.2499964,48.91667235,-0.431281375,-0.930927823
-97.58332903,29.58333801,0.708501472,-0.196139222
-68.91666087,70.08334012,-1.842800529,-0.935842797
-152.4166652,60.7500063,-0.816241144,-0.360790849
-53.41666006,-4.083330417,1.093461242,0.703301005
-70.7499943,49.9166724,-0.838885836,-0.051147492
-46.58332638,-1.249996936,1.153847088,1.495840549
-97.58332903,35.08333829,0.39902401,-0.170335609
-95.41666226,64.0833398,-1.774866452,-0.96164641
-63.41666059,-27.24999829,0.791532011,-0.525442475
-110.7499964,33.41667154,0.444313395,-0.686407871
-54.74999347,-17.7499978,1.017978934,0.557080531
-65.08332734,51.08333913,-0.989850452,-0.03640257
-109.0833296,34.91667162,-0.038773374,-0.90881044
-58.583327,-6.916663898,1.146298857,1.554820236
-91.0833287,52.91667256,-0.96720576,-0.472606505
-61.91666051,-7.249997249,1.168943549,1.752647936
-73.41666111,-47.08333266,-0.68037299,0.533734404
-113.9166632,31.75000479,0.836821395,-1.174219032
-97.91666239,37.25000507,0.240511164,-0.34358844
-68.41666085,7.750003533,1.267070549,0.585341631
-66.41666074,53.75000593,-1.118170375,-0.269863831
-90.24999532,36.08333834,0.331089933,0.272012043
-36.74999253,-8.916664003,0.78398378,-0.344817183
-55.08332682,-17.7499978,1.138750626,0.451408591
-57.41666027,-35.08333203,0.406572241,-0.081866079
-80.74999482,7.250003507,0.957593088,1.906240871
-99.24999579,21.91667094,0.950044857,0.80405797
-116.7499967,41.58333863,-0.265220298,-0.919869132
-114.9166633,56.58333941,-0.87662699,-0.680264153
-70.7499943,51.9166725,-1.103073913,-0.106440948
-93.91666218,49.2500057,-0.619987144,-0.455404096
-61.91666051,66.08333991,-1.488033683,-0.65446054
-95.58332893,28.75000463,0.761339088,0.278155761
-110.5833297,40.08333855,-0.408636682,-0.858431958
-51.41665996,-6.916663898,1.07836478,1.198484627
-91.41666205,35.08333829,0.39902401,0.306416861
-57.2499936,-18.91666452,1.138750626,0.149137695
-123.9166637,64.75000651,-1.337069067,-0.879320597
-83.5833283,9.250003612,0.927400165,2.010684067
-108.7499963,25.5833378,1.055720088,-0.87686311
-41.74999279,-17.58333112,0.829273164,0.027492091
-119.0833302,38.08333845,-0.370895528,-0.819112166
-112.9166632,47.58333894,-0.612438913,-0.559847292
-161.4166657,61.25000632,-0.944561067,-0.766276197
-83.41666163,79.58334061,-2.363628453,-1.114010601
-70.41666095,-33.41666528,-0.09161099,-0.604082057
-65.58332737,-37.24999881,0.315993472,-0.698695305
-71.24999433,-49.24999944,-0.250123836,-1.051344684
-65.08332734,9.916670313,1.191588242,-0.301811162
-65.58332737,7.416670183,1.184040011,1.078067766
-70.24999428,2.916669948,1.191588242,2.276092658
-70.0833276,2.750003273,1.168943549,2.401424493
-66.24999407,4.750003377,1.259522319,2.112669775
-122.5833303,65.41667321,-1.344617298,-0.929699079
-120.0833302,42.75000536,-0.250123836,-0.907581697
-69.24999422,0.916669844,1.108557703,3.030541154
-114.4166632,39.91667188,-0.393540221,-0.827713371
-126.5833305,56.75000609,-1.020043375,-0.674120436
-65.08332734,-14.41666429,1.123654165,0.906043679
-164.5833325,54.58333931,-0.642631836,-0.078179848
-65.24999402,-13.58333091,1.161395319,0.60623027
-53.74999342,-12.74999754,1.040623626,1.13950494
-111.9166631,60.58333962,-1.095525683,-0.859660701
-131.4166641,54.75000598,-0.242575605,1.760020397
-68.91666087,7.083336832,1.259522319,1.267294262
-59.58332705,-2.91666369,1.229329395,1.572022644
-156.5833321,61.58333967,-0.952109298,-0.617598236
-96.91666233,30.75000473,0.670760318,-0.14944697
-162.5833324,63.4166731,-1.027591606,-0.742930071
-93.24999548,32.91667151,0.48960278,0.333449217
-110.9166631,47.58333894,-0.280316759,-0.76381871
-83.91666166,67.08333996,-1.85034876,-0.969018871
-114.2499966,66.41667326,-1.638998298,-0.966561384
-66.58332742,46.25000554,-0.476570759,0.07664183
-56.08332687,0.083336467,1.184040011,1.527787879
-86.74999514,41.08333861,-0.084062759,-0.081866079
-66.08332739,-39.91666562,0.308445241,-0.934614053
-43.08332619,-19.91666458,0.731146164,0.381370213
-86.24999511,48.41667232,-0.665276529,-0.255118909
-68.24999417,-10.08333073,1.123654165,1.096498918
-121.0833303,52.25000585,-0.612438913,-0.236687757
-96.24999563,54.08333928,-0.929464606,-0.656918027
-95.74999561,55.41667269,-1.050236298,-0.65446054
-119.2499968,44.41667211,-0.257672067,-0.82034091
-66.24999407,-3.749997066,1.161395319,2.304353758
-70.91666098,-7.249997249,1.123654165,1.576937618
-36.41665918,-9.749997379,0.98023778,0.050838217
-164.5833325,68.41667336,-1.488033683,-0.98990751
-74.58332784,48.25000565,-0.763403529,-0.013056444
-85.08332838,14.41667055,1.085913011,1.234118188
-142.9166647,65.75000656,-1.321972606,-1.008338662
-65.91666072,6.08333678,1.116105934,1.941874432
-65.58332737,51.58333915,-1.06533276,-0.171564353
-53.24999339,4.416670026,1.07836478,2.245374071
-102.0833293,51.08333913,-0.725662375,-0.730642636
-47.24999308,-19.7499979,0.670760318,0.736477078
-89.24999527,19.91667083,1.101009472,0.039779526
-119.7499969,34.91667162,0.19522178,-0.542644883
-122.5833303,59.91667292,-1.020043375,-0.733100123
-69.4166609,-25.91666489,0.059353626,-1.246714897
-113.5833299,48.583339,-0.695469452,-0.418541792
-105.9166628,36.91667172,-0.416184913,-0.884235571
-82.41666158,9.250003612,1.070816549,2.256432762
-45.749993,-19.58333123,0.851917857,0.466153513
-87.24999516,49.58333905,-0.831337606,-0.251432679
-99.08332911,27.75000458,0.859466088,-0.624970697
-68.91666087,-15.91666437,-0.18973799,-0.448031636
-143.5833314,64.0833398,-1.337069067,-0.984992536
-52.74999336,-15.24999767,0.919851934,0.788084305
-85.91666176,67.58333999,-1.857896991,-1.020626097
-71.416661,70.91667349,-1.910734606,-0.951816462
-57.08332692,54.58333931,-0.853982298,-0.142074509
-59.58332705,-25.74999821,0.844369626,-0.030258853
